Latitude,Longitude,SIV,heading,speed,distanceBetween,targetHeading,currentHeading,headingError,gpsError,averageGPSError,lat,long,index
335326604,-820237725,30,13188426,1098,253.67,134.39,127.87,0.04,-4.02,-27.24,33.5326604,-82.0237725,15
335326536,-820237641,30,13344632,1069,252.58,134.39,133.46,0.01,0.01,-27.24,33.5326536,-82.0237641,15
335326460,-820237551,30,13461972,1203,251.39,134.39,134.79,0,0.17,-27.24,33.532646,-82.0237551,15
335326380,-820237457,30,13529982,1236,250.15,134.38,135.86,-0.01,0.56,-27.24,33.532638,-82.0237457,15
335326300,-820237363,30,13448352,1228,248.9,134.37,137.18,-0.02,2.69,-27.24,33.53263,-82.0237363,15
335326219,-820237268,30,13541552,1243,247.64,134.37,139.98,-0.03,4.56,-27.24,33.5326219,-82.0237268,15
335326146,-820237182,30,13628932,1084,246.51,134.36,136.49,-0.01,0.2,-27.24,33.5326146,-82.0237182,15
335326072,-820237093,30,13458582,1191,245.34,134.36,136.27,-0.01,1.68,-27.24,33.5326072,-82.0237093,15
335325995,-820237001,30,13557198,1198,244.13,134.36,137.35,-0.02,1.78,-27.24,33.5325995,-82.0237001,15
335325915,-820236909,30,13693462,1236,242.9,134.35,138.57,-0.02,1.63,-27.24,33.5325915,-82.0236909,15
335325839,-820236826,30,13857272,1089,241.76,134.33,135.66,-0.01,-2.91,-26.92,33.5325839,-82.0236826,15
335325759,-820236750,30,14221690,1151,240.63,134.3,139.31,-0.03,-2.91,-26.92,33.5325759,-82.023675,15
335325591,-820236599,30,14141084,1197,238.33,134.21,140.85,-0.04,-0.56,-26.92,33.5325591,-82.0236599,15
335325431,-820236457,30,14258628,1049,236.14,134.12,141.67,-0.04,-0.92,-26.92,33.5325431,-82.0236457,15
335325292,-820236338,30,14209732,893,234.27,134.04,135.32,-0.01,-6.78,-26.92,33.5325292,-82.0236338,15
335325219,-820236264,30,13928392,1142,233.22,134.01,136.36,-0.01,-2.92,-26.92,33.5325219,-82.0236264,15
335325138,-820236183,30,14014350,1180,232.05,133.98,138.65,-0.03,-1.49,-26.92,33.5325138,-82.0236183,15
335325063,-820236108,30,14040204,1049,230.97,133.95,138.11,-0.02,-2.29,-29.56,33.5325063,-82.0236108,15
335325000,-820236042,30,13928672,897,230.04,133.93,136.97,-0.02,-2.32,-29.56,33.5325,-82.0236042,15
335324932,-820235970,30,13911896,1053,229.04,133.91,139.27,-0.03,0.15,-29.56,33.5324932,-82.023597,15
335324865,-820235903,30,14017852,942,228.07,133.89,136.09,-0.01,-4.09,-29.56,33.5324865,-82.0235903,15
335324795,-820235827,30,13738898,1087,227.03,133.87,137.19,-0.02,-0.2,-29.56,33.5324795,-82.0235827,15
335324721,-820235744,30,13666352,1135,225.9,133.85,139.93,-0.03,3.27,-29.56,33.5324721,-82.0235744,15
335324652,-820235665,30,13757066,1009,224.84,133.84,135.64,-0.01,-1.93,-29.56,33.5324652,-82.0235665,15
335324583,-820235582,30,13411500,1103,223.75,133.84,136.74,-0.02,2.63,-29.56,33.5324583,-82.0235582,15
335324510,-820235495,30,13641982,1150,222.61,133.83,138.82,-0.03,2.4,-29.56,33.532451,-82.0235495,15
335324438,-820235413,30,13662768,1074,221.51,133.82,134.73,-0.01,-1.9,-29.56,33.5324438,-82.0235413,15
335324363,-820235327,30,13512868,1184,220.35,133.8,134.89,-0.01,-0.24,-29.56,33.5324363,-82.0235327,15
335324286,-820235238,30,13585324,1201,219.17,133.79,135.97,-0.01,0.12,-29.97,33.5324286,-82.0235238,15
335324207,-820235150,30,13637522,1207,217.97,133.77,137.35,-0.02,0.98,-29.97,33.5324207,-82.023515,15
335324129,-820235064,30,13669474,1196,216.79,133.75,139.11,-0.03,2.42,-29.97,33.5324129,-82.0235064,15
335324055,-820234986,30,13810250,1054,215.7,133.73,135.06,-0.01,-3.04,-29.97,33.5324055,-82.0234986,15
335323980,-820234904,30,13650842,1171,214.58,133.71,134.95,-0.01,-1.56,-29.97,33.532398,-82.0234904,15
335323901,-820234816,30,13658726,1197,213.38,133.69,136.06,-0.01,-0.53,-29.97,33.5323901,-82.0234816,15
335323822,-820234728,30,13612456,1176,212.18,133.67,138.05,-0.02,1.93,-29.97,33.5323822,-82.0234728,15
335323751,-820234647,30,13613710,1033,211.09,133.65,135.67,-0.01,-0.47,-29.97,33.5323751,-82.0234647,15
335323678,-820234561,30,13520056,1162,209.96,133.64,136.87,-0.02,1.67,-29.97,33.5323678,-82.0234561,15
335323601,-820234470,30,13496866,1200,208.75,133.63,138.33,-0.03,3.36,-29.97,33.5323601,-82.023447,15
335323529,-820234386,30,13603968,1054,207.64,133.62,133.94,0,-2.1,-29.48,33.5323529,-82.0234386,15
335323463,-820234306,30,13393500,1022,206.59,133.62,133.17,0,-0.76,-29.48,33.5323463,-82.0234306,15
335323395,-820234218,30,13224940,1136,205.48,133.62,133.44,0,1.19,-29.48,33.5323395,-82.0234218,15
335323322,-820234123,30,13279938,1193,204.28,133.63,133.07,0,0.27,-29.48,33.5323322,-82.0234123,15
335323248,-820234028,30,13303424,1200,203.08,133.63,131.52,0.01,-1.51,-29.48,33.5323248,-82.0234028,15
335323173,-820233930,30,13276832,1219,201.85,133.64,129.53,0.02,-3.24,-29.48,33.5323173,-82.023393,15
335323104,-820233840,30,13283366,1089,200.71,133.64,130.97,0.01,-1.86,-29.48,33.5323104,-82.023384,15
335323034,-820233750,30,13192888,1163,199.57,133.65,130.25,0.02,-1.68,-29.48,33.5323034,-82.023375,15
335322962,-820233657,30,13198424,1170,198.39,133.65,130.37,0.02,-1.61,-29.48,33.5322962,-82.0233657,15
335322891,-820233563,30,13069888,1186,197.22,133.66,130.49,0.02,-0.21,-29.48,33.5322891,-82.0233563,15
335322817,-820233468,30,13302978,1207,196.01,133.66,130.95,0.02,-2.08,-29.48,33.5322817,-82.0233468,15
335322742,-820233374,30,13235416,1217,194.81,133.66,132.94,0,0.58,-30.72,33.5322742,-82.0233374,15
335322667,-820233281,30,13409100,1203,193.61,133.66,133.82,0,-0.27,-30.72,33.5322667,-82.0233281,15
335322590,-820233187,30,13387470,1229,192.39,133.65,135.44,-0.01,1.56,-30.72,33.532259,-82.0233187,15
335322513,-820233094,30,13512900,1225,191.17,133.65,137.92,-0.02,2.79,-30.72,33.5322513,-82.0233094,15
335322441,-820233010,30,13588136,1085,190.05,133.63,136.17,-0.01,0.29,-30.72,33.5322441,-82.023301,15
335322367,-820232929,30,13808744,1125,188.94,133.61,137.36,-0.02,-0.73,-30.72,33.5322367,-82.0232929,15
335322299,-820232862,30,14207200,923,187.97,133.57,136.97,-0.02,-5.11,-30.72,33.5322299,-82.0232862,15
335322227,-820232793,30,13978022,1066,186.96,133.53,141.63,-0.04,1.85,-30.72,33.5322227,-82.0232793,15
335322083,-820232644,30,13541530,1096,184.85,133.47,131.63,0.01,-3.79,-30.72,33.5322083,-82.0232644,15
335322010,-820232555,30,13342920,1141,183.69,133.46,130.39,0.02,-3.04,-30.72,33.532201,-82.0232555,15
335321939,-820232462,30,13197944,1157,182.52,133.47,130.48,0.02,-1.5,-31.3,33.5321939,-82.0232462,15
335321869,-820232370,30,13181160,1139,181.37,133.47,129,0.02,-2.81,-31.3,33.5321869,-82.023237,15
335321804,-820232282,30,13186120,1041,180.28,133.48,131.2,0.01,-0.66,-31.3,33.5321804,-82.0232282,15
335321740,-820232194,30,13108480,1119,179.2,133.5,130.05,0.02,-1.03,-31.3,33.532174,-82.0232194,15
335321673,-820232103,30,13181458,1130,178.07,133.51,129.31,0.02,-2.5,-31.3,33.5321673,-82.0232103,15
335321609,-820232020,30,13283048,1020,177.03,133.52,132.17,0.01,-0.66,-31.3,33.5321609,-82.023202,15
335321545,-820231940,30,13465490,1046,176,133.51,134.66,-0.01,0.01,-31.3,33.5321545,-82.023194,15
335321479,-820231861,30,13556968,1056,174.96,133.51,137.05,-0.02,1.48,-31.3,33.5321479,-82.0231861,15
335321406,-820231782,30,13764452,1103,173.87,133.48,140.65,-0.04,3.01,-31.3,33.5321406,-82.0231782,15
335321286,-820231694,31,16131866,503,172.36,133.34,140.22,-0.04,-21.1,-31.82,33.5321286,-82.0231694,15
335321167,-820231629,31,13944294,705,171.01,133.16,133.12,0,-6.32,-31.82,33.5321167,-82.0231629,15
335321104,-820231560,31,13754848,1037,170.07,133.13,132.92,0,-4.63,-31.82,33.5321104,-82.023156,15
335321030,-820231478,31,13590154,1158,168.95,133.11,134.3,-0.01,-1.6,-31.82,33.532103,-82.0231478,15
335320955,-820231390,31,13483266,1168,167.79,133.09,136.04,-0.02,1.21,-31.82,33.5320955,-82.023139,15
335320881,-820231299,30,13331406,1187,166.61,133.08,136.37,-0.02,3.06,-31.82,33.5320881,-82.0231299,15
335320808,-820231203,30,13166240,1194,165.4,133.08,136.33,-0.02,4.67,-31.82,33.5320808,-82.0231203,15
335320738,-820231107,30,13067250,1186,164.22,133.1,136.56,-0.02,5.89,-31.82,33.5320738,-82.0231107,15
335320668,-820231010,30,13104672,1187,163.03,133.11,136.67,-0.02,5.62,-31.82,33.5320668,-82.023101,15
335320595,-820230913,30,13214762,1205,161.82,133.12,138.6,-0.03,6.45,-33.25,33.5320595,-82.0230913,15
335320527,-820230823,30,13147648,1060,160.69,133.13,134.85,-0.01,3.37,-33.25,33.5320527,-82.0230823,15
335320459,-820230730,30,13078832,1169,159.55,133.14,135.37,-0.01,4.58,-33.25,33.5320459,-82.023073,15
335320389,-820230634,30,13120314,1156,158.37,133.16,136.51,-0.02,5.31,-33.25,33.5320389,-82.0230634,15
335320315,-820230540,30,13341380,1182,157.17,133.16,138.72,-0.03,5.31,-33.25,33.5320315,-82.023054,15
335320246,-820230454,30,13429470,1065,156.06,133.15,134.02,0,-0.27,-33.25,33.5320246,-82.0230454,15
335320177,-820230366,30,13181224,1142,154.94,133.15,132.9,0,1.09,-33.25,33.5320177,-82.0230366,15
335320107,-820230272,30,13107436,1167,153.77,133.16,132.86,0,1.79,-33.25,33.5320107,-82.0230272,15
335320037,-820230177,30,13158886,1183,152.6,133.17,133.2,0,1.61,-33.25,33.5320037,-82.0230177,15
335319967,-820230080,30,13006934,1196,151.41,133.19,133.61,0,3.54,-33.25,33.5319967,-82.023008,15
335319898,-820229985,30,13057684,1158,150.24,133.21,129.67,0.02,-0.9,-29.97,33.5319898,-82.0229985,15
335319831,-820229889,30,12902042,1163,149.08,133.23,128.72,0.03,-0.3,-29.97,33.5319831,-82.0229889,15
335319767,-820229796,30,12954832,1072,147.97,133.26,131.59,0.01,2.04,-29.97,33.5319767,-82.0229796,15
335319703,-820229703,30,12965490,1128,146.85,133.29,132.79,0,3.14,-29.97,33.5319703,-82.0229703,15
335319636,-820229610,30,13082896,1144,145.71,133.31,133.87,0,3.04,-29.97,33.5319636,-82.022961,15
335319567,-820229517,30,13175258,1159,144.56,133.32,134.53,-0.01,2.78,-29.97,33.5319567,-82.0229517,15
335319496,-820229424,30,13253068,1182,143.39,133.33,135.86,-0.01,3.33,-29.97,33.5319496,-82.0229424,15
335319421,-820229326,30,13334872,1251,142.16,133.33,137.08,-0.02,3.73,-29.97,33.5319421,-82.0229326,15
335319347,-820229233,30,13317276,1178,140.96,133.33,136.29,-0.02,3.12,-29.97,33.5319347,-82.0229233,15
335319272,-820229136,30,13258120,1258,139.74,133.34,137.08,-0.02,4.5,-29.97,33.5319272,-82.0229136,15
335319203,-820229045,30,13165252,1113,138.6,133.34,133.32,0,1.67,-27.52,33.5319203,-82.0229045,15
335319136,-820228958,30,13265150,1105,137.5,133.35,133.88,0,1.23,-27.52,33.5319136,-82.0228958,15
335319063,-820228866,30,13347326,1216,136.32,133.35,134.36,-0.01,0.89,-27.52,33.5319063,-82.0228866,15
335318986,-820228772,30,13474726,1227,135.1,133.34,134.62,-0.01,-0.12,-27.52,33.5318986,-82.0228772,15
335318908,-820228677,30,13502888,1233,133.86,133.33,134.01,0,-1.02,-27.52,33.5318908,-82.0228677,15
335318831,-820228584,30,13398902,1193,132.65,133.31,133.39,0,-0.6,-27.52,33.5318831,-82.0228584,15
335318758,-820228492,30,13362534,1168,131.47,133.31,132.83,0,-0.79,-27.52,33.5318758,-82.0228492,15
335318688,-820228404,30,13261392,1086,130.34,133.31,133.57,0,0.96,-27.52,33.5318688,-82.0228404,15
335318620,-820228319,30,13376574,1076,129.25,133.3,135.11,-0.01,1.35,-27.52,33.531862,-82.0228319,15
335318553,-820228237,30,13394362,1059,128.19,133.29,136.18,-0.02,2.24,-27.52,33.5318553,-82.0228237,15
335318486,-820228155,30,13474418,1071,127.12,133.28,138.52,-0.03,3.78,-27.52,33.5318486,-82.0228155,15
335318424,-820228084,30,13630676,923,126.17,133.26,133.91,0,-2.4,-26.65,33.5318424,-82.0228084,15
335318365,-820228011,30,13347950,963,125.23,133.25,133.32,0,-0.16,-26.65,33.5318365,-82.0228011,15
335318298,-820227932,30,13560652,1104,124.18,133.24,134.26,-0.01,-1.35,-26.65,33.5318298,-82.0227932,15
335318223,-820227850,30,13808058,1142,123.06,133.2,134.35,-0.01,-3.73,-26.65,33.5318223,-82.022785,15
335318147,-820227767,30,13735592,1148,121.92,133.15,135.07,-0.01,-2.28,-26.65,33.5318147,-82.0227767,15
335318069,-820227685,30,13879548,1162,120.77,133.1,136.14,-0.02,-2.65,-26.65,33.5318069,-82.0227685,15
335317988,-820227603,30,13986512,1170,119.6,133.03,137.23,-0.02,-2.63,-26.65,33.5317988,-82.0227603,15
335317913,-820227527,30,13984382,1035,118.52,132.97,135.44,-0.01,-4.4,-26.65,33.5317913,-82.0227527,15
335317834,-820227448,30,14083426,1171,117.38,132.9,136.33,-0.02,-4.5,-26.65,33.5317834,-82.0227448,15
335317748,-820227364,30,14104726,1232,116.16,132.82,138.05,-0.03,-3,-26.65,33.5317748,-82.0227364,15
335317665,-820227281,30,13979610,1175,114.97,132.74,135.27,-0.01,-4.52,-26.65,33.5317665,-82.0227281,15
335317583,-820227196,31,13921356,1217,113.77,132.67,140.64,-0.04,1.42,-29.53,33.5317583,-82.0227196,15
335317505,-820227118,31,14029878,1091,112.65,132.6,134.28,-0.01,-6.02,-29.53,33.5317505,-82.0227118,15
335317428,-820227028,31,13408576,1245,111.46,132.56,134.12,-0.01,0.03,-29.53,33.5317428,-82.0227028,15
335317346,-820226928,31,13425648,1333,110.16,132.54,136.22,-0.02,1.96,-29.53,33.5317346,-82.0226928,15
335317266,-820226830,31,13438404,1264,108.89,132.52,135.28,-0.02,0.89,-29.53,33.5317266,-82.022683,15
335317185,-820226733,31,13490776,1281,107.61,132.49,136.3,-0.02,1.39,-29.53,33.5317185,-82.0226733,15
335317109,-820226640,31,13431324,1163,106.41,132.47,135.84,-0.02,1.52,-29.53,33.5317109,-82.022664,15
335317029,-820226547,31,13629376,1268,105.17,132.43,139.31,-0.04,3.01,-29.53,33.5317029,-82.0226547,15
335316951,-820226460,31,13775806,1118,103.99,132.37,134.62,-0.01,-3.14,-29.53,33.5316951,-82.022646,15
335316876,-820226370,31,13386362,1191,102.81,132.34,134.78,-0.01,0.91,-29.53,33.5316876,-82.022637,15
335316797,-820226276,31,13605304,1229,101.57,132.31,135.93,-0.02,-0.13,-29.33,33.5316797,-82.0226276,15
335316720,-820226189,31,13703094,1144,100.4,132.26,134.84,-0.01,-2.19,-29.33,33.531672,-82.0226189,15
335316642,-820226101,31,13607070,1214,99.21,132.2,135.91,-0.02,-0.16,-29.33,33.5316642,-82.0226101,15
335316569,-820226018,31,13608542,1071,98.1,132.15,135.5,-0.02,-0.59,-29.33,33.5316569,-82.0226018,15
335316492,-820225928,31,13520084,1235,96.91,132.11,136.35,-0.02,1.15,-29.33,33.5316492,-82.0225928,15
335316417,-820225836,31,13308960,1169,95.71,132.08,133.68,-0.01,0.59,-29.33,33.5316417,-82.0225836,15
335316344,-820225742,31,13222944,1204,94.52,132.07,134.25,-0.01,2.02,-29.33,33.5316344,-82.0225742,15
335316268,-820225645,31,13271732,1222,93.29,132.05,134.83,-0.02,2.11,-29.33,33.5316268,-82.0225645,15
335316191,-820225546,31,13240846,1246,92.03,132.04,134.73,-0.01,2.32,-29.33,33.5316191,-82.0225546,15
335316114,-820225445,31,13257696,1268,90.76,132.03,134.72,-0.01,2.14,-29.33,33.5316114,-82.0225445,15
335316036,-820225343,31,13144386,1267,89.48,132.03,135.18,-0.02,3.73,-29.33,33.5316036,-82.0225343,15
335315961,-820225239,31,13085822,1270,88.21,132.04,135.25,-0.02,4.39,-28.33,33.5315961,-82.0225239,15
335315886,-820225136,31,13051084,1266,86.94,132.06,136.12,-0.02,5.61,-28.33,33.5315886,-82.0225136,15
335315815,-820225036,31,13032142,1183,85.72,132.08,134.77,-0.01,4.45,-28.33,33.5315815,-82.0225036,15
335315743,-820224938,31,13218552,1241,84.51,132.09,135.5,-0.02,3.31,-28.33,33.5315743,-82.0224938,15
335315666,-820224840,31,13360880,1241,83.26,132.07,136.39,-0.02,2.78,-28.33,33.5315666,-82.022484,15
335315589,-820224744,31,13319748,1233,82.03,132.04,134.82,-0.02,1.62,-28.33,33.5315589,-82.0224744,15
335315503,-820224641,31,13537856,1407,80.68,131.99,137.48,-0.03,2.1,-28.33,33.5315503,-82.0224641,15
335315415,-820224540,31,13578456,1324,79.33,131.92,134.39,-0.01,-1.4,-28.33,33.5315415,-82.022454,15
335315327,-820224435,31,13464408,1396,77.95,131.86,136.07,-0.02,1.42,-28.33,33.5315327,-82.0224435,15
335315243,-820224331,31,13283722,1288,76.61,131.83,134.61,-0.02,1.77,-28.33,33.5315243,-82.0224331,15
335315158,-820224226,31,13410544,1352,75.25,131.78,133.48,-0.01,-0.62,-25.72,33.5315158,-82.0224226,15
335315070,-820224122,31,13570460,1351,73.88,131.72,134.94,-0.02,-0.76,-25.72,33.531507,-82.0224122,15
335314981,-820224018,31,13574148,1351,72.5,131.64,136.08,-0.02,0.34,-25.72,33.5314981,-82.0224018,15
335314898,-820223919,31,13487092,1233,71.2,131.57,133.95,-0.01,-0.92,-25.72,33.5314898,-82.0223919,15
335314813,-820223819,31,13537148,1334,69.88,131.5,134.34,-0.02,-1.03,-25.72,33.5314813,-82.0223819,15
335314725,-820223714,31,13447252,1375,68.5,131.43,135,-0.02,0.53,-25.72,33.5314725,-82.0223714,15
335314636,-820223609,31,13585274,1397,67.12,131.34,135.94,-0.03,0.09,-25.72,33.5314636,-82.0223609,15
335314552,-820223507,31,13398028,1298,65.79,131.27,132.53,-0.01,-1.45,-25.72,33.5314552,-82.0223507,15
335314468,-820223402,31,13342790,1349,64.44,131.22,132.09,0,-1.34,-25.72,33.5314468,-82.0223402,15
335314385,-820223299,31,13291542,1314,63.12,131.16,132.26,-0.01,-0.65,-25.72,33.5314385,-82.0223299,15
335314303,-820223195,31,13294606,1320,61.79,131.11,133.89,-0.02,0.95,-26.3,33.5314303,-82.0223195,15
335314221,-820223095,31,13446048,1285,60.49,131.04,134.7,-0.02,0.24,-26.3,33.5314221,-82.0223095,15
335314144,-820223002,31,13372592,1172,59.28,130.96,133.93,-0.02,0.21,-26.3,33.5314144,-82.0223002,15
335314067,-820222909,31,13425574,1223,58.07,130.88,133.98,-0.02,-0.27,-26.3,33.5314067,-82.0222909,15
335313989,-820222815,31,13446908,1224,56.84,130.8,133.36,-0.01,-1.11,-26.3,33.5313989,-82.0222815,15
335313911,-820222720,31,13316448,1233,55.61,130.71,131.77,-0.01,-1.39,-26.3,33.5313911,-82.022272,15
335313834,-820222621,31,13271224,1247,54.35,130.66,131.43,0,-1.28,-26.3,33.5313834,-82.0222621,15
335313758,-820222520,31,13159052,1265,53.09,130.63,132.52,-0.01,0.93,-26.3,33.5313758,-82.022252,15
335313679,-820222417,31,13210864,1302,51.79,130.58,134.46,-0.02,2.35,-26.3,33.5313679,-82.0222417,15
335313605,-820222316,31,13072818,1215,50.55,130.56,133.23,-0.01,2.51,-26.3,33.5313605,-82.0222316,15
335313529,-820222214,31,13225018,1296,49.28,130.53,133.91,-0.02,1.66,-25.99,33.5313529,-82.0222214,15
335313451,-820222110,31,13099180,1301,47.98,130.49,135.71,-0.03,4.72,-25.99,33.5313451,-82.022211,15
335313377,-820222011,31,13114106,1193,46.75,130.45,132.22,-0.01,1.08,-25.99,33.5313377,-82.0222011,15
335313303,-820221910,31,13103152,1266,45.5,130.43,133.02,-0.01,1.99,-25.99,33.5313303,-82.022191,15
335313227,-820221808,31,13179536,1258,44.24,130.39,134.1,-0.02,2.3,-25.99,33.5313227,-82.0221808,15
335313153,-820221713,31,13311308,1165,43.03,130.31,132.69,-0.01,-0.42,-25.99,33.5313153,-82.0221713,15
335313075,-820221618,31,13439176,1255,41.8,130.19,132.64,-0.01,-1.75,-25.99,33.5313075,-82.0221618,15
335312996,-820221521,31,13408502,1244,40.54,130.06,132.52,-0.01,-1.57,-25.99,33.5312996,-82.0221521,15
335312916,-820221424,31,13476426,1272,39.28,129.91,132.64,-0.02,-2.13,-25.99,33.5312916,-82.0221424,15
335312835,-820221328,31,13504192,1268,38.02,129.73,132,-0.01,-3.04,-25.99,33.5312835,-82.0221328,15
335312754,-820221232,31,13551902,1276,36.76,129.54,130.79,-0.01,-4.73,-25.99,33.5312754,-82.0221232,15
335312674,-820221135,31,13348844,1277,35.5,129.35,130.37,-0.01,-3.12,-26.16,33.5312674,-82.0221135,15
335312594,-820221037,31,13382108,1272,34.24,129.16,130.65,-0.01,-3.17,-26.16,33.5312594,-82.0221037,15
335312514,-820220938,31,13302466,1280,32.96,128.97,131,-0.01,-2.02,-26.16,33.5312514,-82.0220938,15
335312434,-820220838,31,13396782,1295,31.68,128.78,130.3,-0.01,-3.67,-26.16,33.5312434,-82.0220838,15
335312355,-820220735,31,13184094,1290,30.39,128.61,130.21,-0.01,-1.63,-26.16,33.5312355,-82.0220735,15
335312277,-820220633,31,13238348,1269,29.11,128.44,130.14,-0.01,-2.24,-26.16,33.5312277,-82.0220633,15
335312199,-820220531,31,13217114,1273,27.83,128.25,130.69,-0.01,-1.48,-26.16,33.5312199,-82.0220531,15
335312122,-820220431,31,13297530,1246,26.57,128.04,129.48,-0.01,-3.49,-26.16,33.5312122,-82.0220431,15
335312050,-820220333,31,13138640,1195,25.36,127.88,128.35,0,-3.03,-26.16,33.531205,-82.0220333,15
335311979,-820220238,31,13178154,1166,24.18,127.68,126.62,0.01,-5.16,-26.16,33.5311979,-82.0220238,15
335311911,-820220144,31,13052826,1143,23.03,127.52,126.76,0,-3.77,-29.06,33.5311911,-82.0220144,15
335311846,-820220050,31,12834972,1126,21.9,127.41,125.85,0.01,-2.5,-29.06,33.5311846,-82.022005,15
335311786,-820219955,31,12655684,1105,20.79,127.42,125.87,0.01,-0.68,-29.06,33.5311786,-82.0219955,15
335311726,-820219859,31,12674448,1122,19.68,127.45,124.89,0.01,-1.85,-29.06,33.5311726,-82.0219859,15
335311670,-820219762,31,12355744,1100,18.59,127.62,125.99,0.01,2.44,-29.06,33.531167,-82.0219762,15
335311614,-820219661,31,12421482,1142,17.47,127.87,128.9,-0.01,4.69,-29.06,33.5311614,-82.0219661,15
335311551,-820219560,31,12794280,1186,16.3,127.95,129.14,-0.01,1.2,-29.06,33.5311551,-82.021956,15
335311485,-820219458,31,12749784,1203,15.1,127.96,129.68,-0.01,2.19,-29.06,33.5311485,-82.0219458,15
335311418,-820219352,31,12705238,1236,13.87,128.03,129.95,-0.01,2.9,-29.06,33.5311418,-82.0219352,15
335311351,-820219246,31,12766618,1221,12.63,128.11,129.92,-0.01,2.26,-29.06,33.5311351,-82.0219246,15
335311285,-820219143,31,12763320,1194,11.43,128.17,128.47,0,0.83,-28.38,33.5311285,-82.0219143,15
335311222,-820219040,31,12490366,1170,10.24,128.39,126.91,0.01,2,-28.38,33.5311222,-82.021904,15
335311163,-820218936,31,12315756,1167,9.08,128.93,125.96,0.02,2.8,-28.38,33.5311163,-82.0218936,15
335311108,-820218834,31,12214378,1129,7.96,129.78,126.47,0.02,4.32,-28.38,33.5311108,-82.0218834,15
335311052,-820218738,31,12535122,1086,6.88,130.53,128.44,0.01,3.08,-28.38,33.5311052,-82.0218738,15
335310995,-820218648,31,12735312,1032,5.83,131.13,131.64,0,4.28,-28.38,33.5310995,-82.0218648,15
335310937,-820218565,31,13001576,1007,4.83,131.37,133.49,-0.01,3.47,-28.38,33.5310937,-82.0218565,15
335310880,-820218482,31,12939446,997,3.83,131.85,135.43,-0.02,6.03,-28.38,33.531088,-82.0218482,15
335310819,-820218402,31,13387270,991,2.83,131.64,137.09,-0.03,3.21,-28.38,33.5310819,-82.0218402,15
335310761,-820218337,31,13749220,823,1.95,129.25,131.7,-0.01,-5.8,-28.38,33.5310761,-82.0218337,15
335310711,-820218278,31,13540890,738,133.97,139.91,127.45,0.07,-7.96,-25.95,33.5310711,-82.0218278,16
335310630,-820218164,31,13413950,730,132.6,140,141.58,-0.01,7.44,-25.95,33.531063,-82.0218164,16
335310572,-820218100,31,13749190,927,131.72,140.02,143.27,-0.02,5.78,-25.95,33.5310572,-82.02181,16
335310507,-820218030,31,13796060,987,130.75,140.04,143.44,-0.02,5.48,-25.95,33.5310507,-82.021803,16
335310440,-820217956,31,13760188,1025,129.74,140.06,145.15,-0.03,7.55,-25.95,33.531044,-82.0217956,16
335310379,-820217890,31,13723318,869,128.83,140.07,141.76,-0.01,4.53,-25.95,33.5310379,-82.021789,16
335310314,-820217822,31,13917968,982,127.87,140.08,141.4,-0.01,2.22,-25.95,33.5310314,-82.0217822,16
335310248,-820217752,31,13817504,984,126.89,140.09,140.32,0,2.14,-25.95,33.5310248,-82.0217752,16
335310184,-820217682,31,13808984,960,125.93,140.11,140.46,0,2.37,-25.95,33.5310184,-82.0217682,16
335310120,-820217610,31,13664134,958,124.95,140.14,138.4,0.01,1.76,-22.66,33.531012,-82.021761,16
335310053,-820217539,31,14106260,966,123.96,140.15,136.71,0.02,-4.35,-22.66,33.5310053,-82.0217539,16
335309986,-820217468,31,13847270,1001,122.96,140.16,134.5,0.03,-3.97,-22.66,33.5309986,-82.0217468,16
335309925,-820217397,31,13512236,935,122.02,140.2,137.86,0.01,2.74,-22.66,33.5309925,-82.0217397,16
335309861,-820217321,31,13639526,1019,121.02,140.24,138.4,0.01,2,-22.66,33.5309861,-82.0217321,16
335309793,-820217242,31,13538536,1045,119.97,140.27,139.95,0,4.56,-22.66,33.5309793,-82.0217242,16
335309725,-820217167,31,13742178,1025,118.95,140.3,142.2,-0.01,4.78,-22.66,33.5309725,-82.0217167,16
335309654,-820217097,31,14128854,1011,117.93,140.3,143.21,-0.02,1.92,-22.66,33.5309654,-82.0217097,16
335309583,-820217032,31,14214484,980,116.93,140.28,143.3,-0.02,1.15,-22.66,33.5309583,-82.0217032,16
335309511,-820216969,31,14385354,998,115.94,140.25,142.75,-0.01,-1.1,-22.66,33.5309511,-82.0216969,16
335309438,-820216905,31,14278676,1008,114.94,140.21,142.9,-0.01,0.11,-22.66,33.5309438,-82.0216905,16
335309363,-820216838,31,14262040,1042,113.9,140.19,143.29,-0.02,0.67,-21.79,33.5309363,-82.0216838,16
335309286,-820216769,31,14305134,1066,112.83,140.16,144.82,-0.03,1.76,-21.79,33.5309286,-82.0216769,16
335309213,-820216701,31,14197324,998,111.81,140.14,141.7,-0.01,-0.28,-21.79,33.5309213,-82.0216701,16
335309138,-820216629,31,14179870,1084,110.74,140.13,141.69,-0.01,-0.11,-21.79,33.5309138,-82.0216629,16
335309062,-820216556,31,14113608,1064,109.66,140.11,142.43,-0.01,1.29,-21.79,33.5309062,-82.0216556,16
335308989,-820216486,31,14093682,1014,108.62,140.1,141.88,-0.01,0.94,-21.79,33.5308989,-82.0216486,16
335308917,-820216417,31,14189088,1025,107.59,140.09,140.67,0,-1.22,-21.79,33.5308917,-82.0216417,16
